"No.","Time","Source","Destination","Protocol","Signal","Delta time","Information","Source manufacturer","Source model","Source type","Wlan SSID","Data rate Mbit/sec","Device name","Device type","New Column"
"11537","16:40:43.154137","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.001360","Probe Response","","","","Pince2","1","","",""
"11538","16:40:43.155502","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.001365","Probe Response","","","","Pince2","1","","",""
"11539","16:40:43.156919","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-95 dBm","0.001417","Probe Response","","","","Pince2","1","","",""
"11540","16:40:43.158230","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.001311","Probe Response","","","","Pince2","1","","",""
"11541","16:40:43.214316","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-75 dBm","0.056086","Probe Response","","","","Emikroszkop","1","","",""
"11542","16:40:43.728695","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.514379","Probe Request","","","","","1","","",""
"11543","16:40:43.732013","b0:48:7a:e7:fe:3e","bc:a5:8b:3a:d7:d2","802.11","-75 dBm","0.003318","Probe Response","","","","Emikroszkop","1","","",""
"11544","16:40:43.737801","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.005788","Probe Response","","","","Pince2","1","","",""
"11545","16:40:43.768913","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-73 dBm","0.031112","Probe Request","","","","","1","","",""
"11546","16:40:43.773633","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.004720","Probe Response","","","","Pince2","1","","",""
"11547","16:40:43.816383","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.042750","Probe Response","","","","Pince2","1","","",""
"11548","16:40:43.817698","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001315","Probe Response","","","","Pince2","1","","",""
"11549","16:40:43.853865","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.036167","Probe Response","","","","Pince2","1","","",""
"11550","16:40:43.855215","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.001350","Probe Response","","","","Pince2","1","","",""
"11551","16:40:43.857928","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.002713","Probe Response","","","","Pince2","1","","",""
"11552","16:40:43.899026","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.041098","Probe Response","","","","Pince2","1","","",""
"11553","16:40:43.900396","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001370","Probe Response","","","","Pince2","1","","",""
"11554","16:40:43.939026","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.038630","Probe Response","","","","Pince2","1","","",""
"11555","16:40:43.940315","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.001289","Probe Response","","","","Pince2","1","","",""
"11556","16:41:03.358247","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","19.417932","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11557","16:41:03.363594","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.005347","Probe Response","","","","Pince2","1","","",""
"11558","16:41:03.364294","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-59 dBm","0.000700","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11559","16:41:03.366344","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.002050","Probe Response","","","","Emikroszkop","1","","",""
"11560","16:41:03.367930","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001586","Probe Response","","","","Pince2","1","","",""
"11561","16:41:24.368203","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","21.000273","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11562","16:41:24.368716","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","0.000513","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11563","16:41:24.370325","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001609","Probe Response","","","","Emikroszkop","1","","",""
"11564","16:41:24.375132","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.004807","Probe Response","","","","Pince2","1","","",""
"11565","16:41:24.376766","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.001634","Probe Response","","","","Pince2","1","","",""
"11566","16:41:31.381558","08:f4:ab:36:bc:5e","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","7.004792","Probe Request","","","","Internet","1","","",""
"11567","16:41:44.207721","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","12.826163","Probe Request","","","","","1","","",""
"11568","16:41:44.211718","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-93 dBm","0.003997","Probe Response","","","","Pince2","1","","",""
"11569","16:41:44.213151","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.001433","Probe Response","","","","Pince2","1","","",""
"11570","16:41:44.214618","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-89 dBm","0.001467","Probe Response","","","","Pince2","1","","",""
"11571","16:41:44.255289","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-75 dBm","0.040671","Probe Response","","","","Emikroszkop","1","","",""
"11572","16:41:44.256844","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-75 dBm","0.001555","Probe Response","","","","Emikroszkop","1","","",""
"11573","16:41:45.358214","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","1.101370","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11574","16:41:45.358769","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","0.000555","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11575","16:41:45.360332","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.001563","Probe Response","","","","Emikroszkop","1","","",""
"11576","16:41:45.364409","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.004077","Probe Response","","","","Pince2","1","","",""
"11577","16:41:45.366065","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001656","Probe Response","","","","Pince2","1","","",""
"11578","16:41:45.367359","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001294","Probe Response","","","","Pince2","1","","",""
"11579","16:41:58.700576","b8:27:eb:10:4c:b1","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","13.333217","Probe Request","","","","","1","","",""
"11580","16:41:58.702387","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-93 dBm","0.001811","Probe Response","","","","Pince2","1","","",""
"11581","16:41:58.703778","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-93 dBm","0.001391","Probe Response","","","","Pince2","1","","",""
"11582","16:41:58.705173","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-93 dBm","0.001395","Probe Response","","","","Pince2","1","","",""
"11583","16:41:58.706507","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-91 dBm","0.001334","Probe Response","","","","Pince2","1","","",""
"11584","16:41:58.720833","b8:27:eb:10:4c:b1","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.014326","Probe Request","","","","","1","","",""
"11585","16:41:58.722623","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-91 dBm","0.001790","Probe Response","","","","Pince2","1","","",""
"11586","16:41:58.723942","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-93 dBm","0.001319","Probe Response","","","","Pince2","1","","",""
"11587","16:41:58.725363","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-91 dBm","0.001421","Probe Response","","","","Pince2","1","","",""
"11588","16:41:58.726717","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-91 dBm","0.001354","Probe Response","","","","Pince2","1","","",""
"11589","16:42:06.388082","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","7.661365","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11590","16:42:06.388612","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","0.000530","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11591","16:42:06.390185","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.001573","Probe Response","","","","Emikroszkop","1","","",""
"11592","16:42:06.392072","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.001887","Probe Response","","","","Emikroszkop","1","","",""
"11593","16:42:06.393652","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-95 dBm","0.001580","Probe Response","","","","Pince2","1","","",""
"11594","16:42:06.395274","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001622","Probe Response","","","","Pince2","1","","",""
"11595","16:42:06.397958","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.002684","Probe Response","","","","Pince2","1","","",""
"11596","16:42:27.367979","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","20.970021","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11597","16:42:27.368434","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","0.000455","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11598","16:42:27.370111","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.001677","Probe Response","","","","Emikroszkop","1","","",""
"11599","16:42:27.371984","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.001873","Probe Response","","","","Emikroszkop","1","","",""
"11600","16:42:27.373596","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001612","Probe Response","","","","Pince2","1","","",""
"11601","16:42:27.375199","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.001603","Probe Response","","","","Pince2","1","","",""
"11602","16:42:33.637837","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","6.262638","Probe Request","","","","","1","","",""
"11603","16:42:33.639983","b0:48:7a:e7:fe:3e","bc:a5:8b:3a:d7:d2","802.11","-77 dBm","0.002146","Probe Response","","","","Emikroszkop","1","","",""
"11604","16:42:33.686321","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.046338","Probe Response","","","","Pince2","1","","",""
"11605","16:42:33.722676","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.036355","Probe Response","","","","Pince2","1","","",""
"11606","16:42:33.724071","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001395","Probe Response","","","","Pince2","1","","",""
"11607","16:42:33.725491","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001420","Probe Response","","","","Pince2","1","","",""
"11608","16:42:33.726774","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.001283","Probe Response","","","","Pince2","1","","",""
"11609","16:42:44.368953","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","10.642179","Probe Request","","","","","1","","",""
"11610","16:42:44.369892","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.000939","Probe Request","","","","","1","","",""
"11611","16:42:44.371473","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-77 dBm","0.001581","Probe Response","","","","Emikroszkop","1","","",""
"11612","16:42:44.373058","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-77 dBm","0.001585","Probe Response","","","","Emikroszkop","1","","",""
"11613","16:42:44.374473","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-89 dBm","0.001415","Probe Response","","","","Pince2","1","","",""
"11614","16:42:44.377198","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.002725","Probe Response","","","","Pince2","1","","",""
"11615","16:42:44.379933","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.002735","Probe Response","","","","Pince2","1","","",""
"11616","16:42:44.381363","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-93 dBm","0.001430","Probe Response","","","","Pince2","1","","",""
"11617","16:42:44.415887","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-75 dBm","0.034524","Probe Response","","","","Emikroszkop","1","","",""
"11618","16:42:44.417460","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-77 dBm","0.001573","Probe Response","","","","Emikroszkop","1","","",""
"11619","16:42:44.418925","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-93 dBm","0.001465","Probe Response","","","","Pince2","1","","",""
"11620","16:42:44.420269","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.001344","Probe Response","","","","Pince2","1","","",""
"11621","16:42:44.421558","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-93 dBm","0.001289","Probe Response","","","","Pince2","1","","",""
"11622","16:42:48.359533","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","3.937975","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11623","16:42:48.360039","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","0.000506","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11624","16:42:48.361652","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001613","Probe Response","","","","Emikroszkop","1","","",""
"11625","16:42:48.363235","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.001583","Probe Response","","","","Emikroszkop","1","","",""
"11626","16:42:48.364640","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001405","Probe Response","","","","Pince2","1","","",""
"11627","16:42:48.365988","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001348","Probe Response","","","","Pince2","1","","",""
"11628","16:42:48.367263","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001275","Probe Response","","","","Pince2","1","","",""
"11629","16:42:48.368897","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001634","Probe Response","","","","Pince2","1","","",""
"11630","16:43:05.262048","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","16.893151","Probe Request","","","","","1","","",""
"11631","16:43:05.265179","b0:48:7a:e7:fe:3e","bc:a5:8b:3a:d7:d2","802.11","-75 dBm","0.003131","Probe Response","","","","Emikroszkop","1","","",""
"11632","16:43:05.266737","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.001558","Probe Response","","","","Pince2","1","","",""
"11633","16:43:05.301303","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.034566","Probe Request","","","","","1","","",""
"11634","16:43:05.346088","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.044785","Probe Response","","","","Pince2","1","","",""
"11635","16:43:05.347520","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001432","Probe Response","","","","Pince2","1","","",""
"11636","16:43:05.350291","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.002771","Probe Response","","","","Pince2","1","","",""
"11637","16:43:05.389429","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.039138","Probe Response","","","","Pince2","1","","",""
"11638","16:43:05.390739","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-95 dBm","0.001310","Probe Response","","","","Pince2","1","","",""
"11639","16:43:09.367697","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","3.976958","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11640","16:43:09.368248","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","0.000551","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11641","16:43:09.371726","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.003478","Probe Response","","","","Emikroszkop","1","","",""
"11642","16:43:09.378249","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.006523","Probe Response","","","","Pince2","1","","",""
"11643","16:43:24.560932","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-67 dBm","15.182683","Probe Request","","","","","1","","",""
"11644","16:43:24.563266","b0:48:7a:e7:fe:3e","bc:a5:8b:3a:d7:d2","802.11","-75 dBm","0.002334","Probe Response","","","","Emikroszkop","1","","",""
"11645","16:43:24.601868","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-73 dBm","0.038602","Probe Request","","","","","1","","",""
"11646","16:43:24.606651","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.004783","Probe Response","","","","Pince2","1","","",""
"11647","16:43:24.646555","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.039904","Probe Response","","","","Pince2","1","","",""
"11648","16:43:24.647984","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001429","Probe Response","","","","Pince2","1","","",""
"11649","16:43:24.649319","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001335","Probe Response","","","","Pince2","1","","",""
"11650","16:43:24.689551","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.040232","Probe Response","","","","Pince2","1","","",""
"11651","16:43:24.743960","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.054409","Probe Response","","","","Pince2","1","","",""
"11652","16:43:24.745304","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001344","Probe Response","","","","Pince2","1","","",""
"11653","16:43:24.782735","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.037431","Probe Response","","","","Pince2","1","","",""
"11654","16:43:30.417548","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-59 dBm","5.634813","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11655","16:43:30.418011","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-59 dBm","0.000463","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11656","16:43:30.419631","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.001620","Probe Response","","","","Emikroszkop","1","","",""
"11657","16:43:30.423812","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.004181","Probe Response","","","","Pince2","1","","",""
"11658","16:43:30.425399","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001587","Probe Response","","","","Pince2","1","","",""
"11659","16:43:36.084905","50:04:b8:70:2a:0c","ff:ff:ff:ff:ff:ff","802.11","-67 dBm","5.659506","Probe Request","","","","","1","","",""
"11660","16:43:36.088445","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-91 dBm","0.003540","Probe Response","","","","Pince2","1","","",""
"11661","16:43:36.089879","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-93 dBm","0.001434","Probe Response","","","","Pince2","1","","",""
"11662","16:43:36.105960","50:04:b8:70:2a:0c","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","0.016081","Probe Request","","","","","1","","",""
"11663","16:43:36.108037","b0:48:7a:e7:fe:3e","50:04:b8:70:2a:0c","802.11","-75 dBm","0.002077","Probe Response","","","","Emikroszkop","1","","",""
"11664","16:43:36.109390","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-91 dBm","0.001353","Probe Response","","","","Pince2","1","","",""
"11665","16:43:36.194610","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-93 dBm","0.085220","Probe Response","","","","Pince2","1","","",""
"11666","16:43:36.195970","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-91 dBm","0.001360","Probe Response","","","","Pince2","1","","",""
"11667","16:43:45.419313","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","9.223343","Probe Request","","","","","1","","",""
"11668","16:43:45.419927","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.000614","Probe Request","","","","","1","","",""
"11669","16:43:45.421485","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-77 dBm","0.001558","Probe Response","","","","Emikroszkop","1","","",""
"11670","16:43:45.423359","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-77 dBm","0.001874","Probe Response","","","","Emikroszkop","1","","",""
"11671","16:43:45.424998","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-93 dBm","0.001639","Probe Response","","","","Pince2","1","","",""
"11672","16:43:45.426359","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-89 dBm","0.001361","Probe Response","","","","Pince2","1","","",""
